天平国际旅行社		11414	1	1	2	12		30	0	5		
全面粥道		11415	66	68	285	10317	21	20	11	5		58
爱乐多酸奶冰激凌		11418	32	55	160	2926	22	35	6	5		70
咔哇爱伊		11421	0	2	3	48		30	0	5		
艾伊世纪		11422	2	1	22	647		45	1	5		88
无色无味		11424	4	2	8	166		35	0	5		70
LOUIS VUITTON		11425	14	3	38	154		35	1	5		
潮餐厅		11426	66	53	221	8778	145	30	8	5		64
东方童民族艺术教育		11428	2	3	8	97		35	2	5		70
爱乐游		11430	89	91	357	13000	37	39	14	5		78
BABY F.O.X		11433	3	2	11	483		35	0	5		69
ZONG YANG		11434	1	0	6	191		0	0	5		
东方君悦大酒店东方亮餐吧		11436	515	512	1931	82347	407	45	57	5		88
和食戏语		11439	74	72	332	2277		35	5	5		75
CARTWHEEL		11440	0	2	11	187		30	0	5		69
城隍小吃		11444	139	127	611	20253	9	35	4	5		72
恭敬李		11445	13	12	49	588		30	0	5		68
华尔思网络实验室		11446	1	1	4	77		30	0	5		
如果爱婚纱摄影		11447	9	8	44	1683		0	1	5		
DESIGUAL		11452	1	3	17	99		30	1	5		
上岛咖啡		11458	70	56	264	7038	66	30	8	5		66
香芭拉手抓饼		11459	13	10	41	1398	6	35	0	5		74
易洗车		11461	40	38	127	459		35	2	5		72
松山棉店		11463	35	43	189	1754		35	19	5		71
金大生		11466	0	2	2	24		30	0	5		
油梨树餐厅		11470	54	58	238	2278		35	3	5		70
CAFFEE GROOVE		11472	47	58	182	922		35	8	5		72
嘉粥小镇		11474	57	67	259	5953	30	30	4	5		65
中国照相馆		11475	152	152	616	3278	246	30	32	5		64
万德隆珠宝		11477	1	0	3	76		0	0	5		
DKNY精品鞋包		11479	6	13	55	1008		35	3	5		74
威伦斯钻石珠宝		11480	1	0	4	84		0	0	5		
欧尼雅美容养生会所		11481	3	2	13	540		35	0	5		69
QUEENSCITY		11485	2	5	10	345		35	0	5		69
LOVELY LACE		11488	24	21	95	2318	149	28	3	5		75
莱泽美健康美肤中心		11495	1	3	13	831		35	1	5		75
家百惠超市		11497	0	1	2	39		0	0	5		
CASSOWARY		11503	0	2	6	58		30	0	5		69
颐润堂		11504	35	17	98	2400		35	1	5		70
EVERY MOMENT		11506	0	2	4	110		30	1	5		69
水晶莹		11509	4	2	9	125		30	1	5		69
SUNDANCE		11511	0	1	5	138		30	1	5		67
绿地缤纷城 THE FACE SHOP		11512	10	5	28	204		30	1	5		
MAX FACTOR		11515	15	14	59	943	273	34	3	5		72
童心童乐摄影工作室		11520	4	7	27	105		35	1	5		
YIXIN		11521	0	0	1	93		16	0	5		69
国奥		11525	0	1	1	153		30	0	5		69
香榭丽儿私人婚礼定制		11526	77	80	215	4632	25033	50	6	5		90
德雷尼格		11531	2	0	5	706		0	0	5		
东方怡情旅游咨询		11533	0	0	0	226		0	0	5		
银色森林		11536	6	5	26	482	1012	30	0	5		64
箪宁茶屋		11537	80	61	316	8270	42	35	5	5		75
BOLIDAY LIFE(QDA)		11538	5	4	20	164		30	2	5		63
33SHOP		11539	0	0	0	42		0	0	5		
I.F BY EVA		11540	4	4	14	325		30	0	5		69
梅仙阁		11541	12	13	40	924		35	0	5		70
大地摄影图片		11548	7	15	54	1006		30	1	5		69
靓健回转自助火锅		11550	163	183	812	14648	41	35	8	5		72
三江源精品特产		11551	2	3	10	444		35	1	5		69
新西少爷特色美食		11555	654	403	2937	5377	16	35	64	5		73
尚美KITTY主题美甲店		11559	35	25	127	504		40	1	5		77
思爱唯CLVLIVING法式无火香薰		11562	4	6	22	354		35	3	5		70
LUXUS		11564	0	2	8	331		35	0	5		73
361°		11566	0	0	2	221		30	0	5		70
SLEEK		11567	4	6	19	497		35	0	5		69
工艺礼品超市		11568	1	1	3	156		30	0	5		69
拉夏贝尔男装		11569	29	8	96	346		35	3	5		69
THE WOODHOUSE		11572	359	342	1559	23322	85	40	44	5		81
润禧麻辣香锅		11574	102	100	440	6720	68	32	12	5		70
郑记鸭血粉丝汤		11575	57	60	227	7400	17	35	5	5		71
NATURINO		11580	0	1	3	133		0	1	5		
引钰		11582	1	1	2	9		30	1	5		
梵叶钻石		11583	2	0	12	1413		35	0	5		75
和田屋		11585	370	333	1384	14668	51	30	29	5		62
金世纪游泳馆		11590	59	41	210	2842		35	6	5		72
TRUE RELIGION BRAND JEANS		11591	36	37	136	1499		35	21	5		72
麦多馅饼		11592	34	31	148	3935	6	35	2	5		72
阿尔法泡泡体验馆		11594	68	66	242	3712		35	6	5		72
海阔蓝天艺术培训中心		11595	11	10	49	1453		30	2	5		68
COLOR健康外卖		11597	14	20	87	1090		30	4	5		69
COCOMOJO		11599	6	13	36	428		30	6	5		66
东方妍美容养生会所		11600	8	7	40	2083		35	0	5		74
华贸19号会所		11601	1	4	12	213		0	0	5		
荟草堂专业祛痘中心		11603	21	25	83	675		35	1	5		73
彼岸书店		11606	117	131	494	3747	43	40	30	5		83
SIOUX		11607	1	0	3	103		22	0	5		70
北京美兆健康体检中心		11609	181	83	601	14975	3003	30	23	5		68
米婆婆		11610	8	9	30	104		30	2	5		
E HYPHEN		11612	27	23	126	445		35	4	5		75
翻斗乐		11613	61	56	251	3316		30	2	5		69
电大奥鹏学习中心		11614	0	0	0	9		0	0	5		
衣吖小站		11615	0	0	1	49		35	0	5		70
NEU BELL		11616	1	1	4	23		35	0	5		
吉拉朵		11617	24	11	76	3676	47	32	2	5		72
港品元素		11619	472	461	1770	29038	58	30	74	5		68
凯图巅峰户外		11623	0	0	2	105		30	0	5		69
味道.台		11625	57	125	326	5608	23	35	13	5		69
FKYM		11627	2	0	12	342		35	0	5		69
阿杰邦尼童装		11631	1	3	11	786		30	0	5		69
悦食悦香		11632	486	580	2176	160038	138	35	88	5		72
荣泰		11633	2	3	10	80		30	2	5		
佛阳子珠宝		11634	12	10	45	927		35	5	5		73
BISTRO IVI		11638	337	355	1508	61470	103	45	49	5		85
VALAFRANCA		11639	12	10	55	1020		35	2	5		70
金源阳光		11642	0	0	2	137		35	0	5		70
紫色标典主题婚礼会馆		11643	3	3	19	2294	13933	0	1	5		
牧源牛肉干		11645	0	4	9	73		0	1	5		
北京青年旅行社		11650	4	5	19	559		32	1	5		69
三角烧		11651	36	31	147	2219	10	28	2	5		64
多得路咖啡		11656	64	64	296	8076	26	35	9	5		72
莎蔓莉莎美容会所		11658	7	5	28	258		30	0	5		
果漾工坊(当代商城)		11660	7	8	36	129		35	1	5		72
JONIKAS		11663	6	5	28	551		30	4	5		69
CAVA CAVA		11670	1	1	3	172		33	0	5		69
彬鑫玩具		11680	0	2	6	72		35	0	5		71
杰迪斯国际流行舞		11681	0	0	0	7		0	0	5		
TRUEFITT&HILL		11683	45	27	132	1809		35	5	5		74
佳丽宝		11684	2	2	7	268		24	0	5		68
中国国旅		11688	0	0	2	73		0	0	5		
新浪漫主义		11694	3	2	13	740		35	0	5		70
FIFTY FIVE DSL		11695	3	0	14	672		35	0	5		70
保迪秀美体塑身		11696	21	17	64	1541	7082	35	1	5		71
传喜CLA酸奶咖啡		11698	166	139	583	1193	37	40	13	5		83
新派麻辣烫		11699	136	116	521	5963	18	35	8	5		69
中旅体育旅行社		11701	2	0	7	243		0	0	5		
蒙古烤肉		11703	23	11	71	680		30	3	5		
FAIR TEX中国专卖店		11706	1	2	4	30		30	0	5		
旦丁意大利披萨		11708	23	19	93	347		30	4	5		
O.D舞蹈		11710	0	0	0	288		0	0	5		
POWER BALANCE		11711	9	5	23	220		30	0	5		
京城故事		11712	4	6	14	330		30	2	5		69
三星手机专卖店		11715	17	14	66	1453		32	4	5		66
成人职业教育培训中心		11716	1	2	6	18		30	0	5		
王府井主食厨房		11717	3	4	13	355		30	0	5		
CACHET		11719	12	1	21	567		35	0	5		71
新色煮艺 • 私房火锅		11720	655	683	2764	79938	107	45	62	5		86
品客造型		11721	9	5	31	97		35	0	5		73
金尔曼		11724	0	0	3	82		0	0	5		
公馆摄影		11725	2	1	8	89		15	1	5		
一品小笼		11726	396	380	1677	19509	35	36	32	5		73
LA FRAGRANCE		11727	18	24	90	2566	202	33	8	5		72
REGAL		11733	3	1	11	104		35	0	5		70
尼康售后服务中心		11735	17	11	79	1728		35	1	5		73
广誉远		11736	10	7	29	389		35	2	5		70
比音勒芬		11737	2	1	3	18		35	0	5		73
私家裁缝		11738	65	37	221	8520	1152	30	15	5		68
流畅英语		11739	1	3	9	444		0	0	5		
明乐水果捞		11741	22	22	93	498		32	2	5		77
梦熙舞蹈培训		11743	11	8	28	213		35	0	5		
THE HOT POT FACTORY		11744	30	36	104	434		35	3	5		
鲜果奇源		11745	8	6	24	262		30	2	5		68
英德玩具		11747	1	2	11	119		35	1	5		71
D'MODES		11748	2	0	6	138		33	1	5		69
高氏利庚屋		11749	0	0	0	68		0	0	5		
音火		11751	0	0	0	1		0		5		
博喻教育		11756	3	2	12	245		35	0	5		72
新世界教育		11761	2	2	9	576		35	0	5		70
X-POWER舞蹈工作室		11763	96	71	350	3889	48	40	10	5		81
紫缘水晶		11764	2	6	16	59		35	0	5		
UNDERLOOK		11767	0	0	1	71		0	0	5		
DUNBAADO		11769	0	0	0	114		15	0	5		69
陕西风味小吃		11773	32	44	149	3857	21	35	2	5		70
星河美甲		11774	32	23	123	5268	123	35	0	5		73
萱彩舍		11775	14	10	47	245		30	0	5		
CERTINA		11776	0	2	5	180		30	0	5		69
I NAIL		11780	4	4	23	2301		30	0	5		66
粗粮细做		11781	38	28	132	860		35	2	5		72
SILVERLIT		11783	7	3	16	123		35	0	5		
永超玩具		11785	1	0	7	65		35	0	5		71
尚街购物中心		11787	136	145	617	59472	379	40	46	5		78
永旺国际商城购物中心梦乐城美食广场		11789	66	86	360	14066	25	35	5	5		74
脉络餐厅		11790	566	432	1640	56810	65	40	66	5		82
橄榄地中海餐厅		11792	123	94	487	6179	142	35	7	5		76
协和康佳作美容美体中心		11793	3	3	10	236		30	1	5		64
美高印象橱柜		11795	0	2	2	32		30	0	5		
AUSTIN REED		11796	20	27	116	2149		35	12	5		71
TONY WEAR		11798	0	0	0	15		0	0	5		
嘉和一品粥		11799	152	159	608	10900	28	34	11	5		70
佳美娜高端婚礼策划		11800	115	123	539	30595	27033	50	37	5		91
IVY HOUSE		11802	0	0	0	23		0	0	5		
TITAN		11804	0	2	4	112		15	1	5		69
爱手爱脚指甲造型		11807	78	75	346	23930	277	38	6	5		77
墙易刷		11808	0	0	3	10		0	0	5		
岭东炸猪排		11810	32	37	152	2817	36	35	3	5		70
SELFINI		11814	6	5	22	261		35	3	5		69
中鑫之宝		11815	6	2	16	75		0	0	5		
佳卉美甲		11817	13	6	34	174		35	0	5		73
包容心		11819	7	6	30	254		30	2	5		
中医耳疗		11824	9	13	43	253		35	0	5		73
BGILIO		11828	6	6	21	475		35	1	5		72
中国大饭店宴会厅		11829	202	196	830	31492	441	50	18	5		91
PREMIER JOUR		11832	4	7	14	186		35	2	5		71
MOUNTAIN HARDWEAR		11833	0	8	18	370		32	2	5		69
爱TA鲜花婚庆		11834	2	3	15	628		30	1	5		
TREK&TRAVEL		11835	2	2	10	792		35	0	5		70
久禾子台湾乌龙面		11839	87	88	406	16384	25	30	27	5		67
悠禾家乡手工米酒铺		11841	13	12	36	395		35	3	5		73
VILLEROY&BOCH		11842	2	1	5	172		10	0	5		69
渝香酸辣粉		11845	33	35	167	644		33	0	5		71
素银坊		11846	2	7	18	85		35	1	5		75
LEGEND WALKER		11847	2	1	6	165		35	0	5		70
我家阿不儿童书店		11848	9	10	37	353		30	0	5		66
刁氏健康园		11850	0	1	2	533		30	0	5		69
凯撒旅游体验站		11852	3	4	14	29		0	2	5		
DAVE'S CUSTOM TAILORING		11853	63	40	217	4196	9000	35	13	5		76
名瑞婚纱晚装专卖店		11854	0	0	3	66		30	0	5		
米斯特翻译		11855	11	6	38	389		35	0	5		70
OFIMAN		11856	11	7	47	520		30	3	5		69
帅佐便利店		11857	8	7	28	275		35	2	5		
亭苑餐厅		11859	467	569	1930	35853	98	35	75	5		75
步步安儿童玩具		11862	5	5	27	249		35	0	5		71
柏维娅		11864	1	1	6	401		30	0	5		69
KINDYROO早教中心		11867	16	16	74	1136		35	1	5		71
盈心阁		11869	1	0	4	152		33	0	5		70
嘉华国际影城		11872	4966	4594	18206	200446	32	50	172	5		91
烟酒食品店		11877	5	4	18	83		30	1	5		
LA ROSABELLE		11880	41	26	157	837		35	1	5		76
金贝勒幼小培训		11881	2	3	13	65		35	0	5		70
JEWE		11884	0	0	0	72		35	0	5		69
便民商店		11886	4	2	9	39		30	0	5		
STUDIO REGAL		11887	5	4	31	2132		30	3	5		67
优客行单车车友会		11889	0	0	0	317		0	0	5		
SHEKNOW COLLECTION国际名品婚纱礼服集合店		11890	410	222	1076	18514	5682	45	34	5		86
ENRICO V		11891	10	4	27	707		30	3	5		69
赫莲娜		11892	9	8	28	919	592	34	0	5		70
梦丽莎		11895	3	2	11	184		30	0	5		69
DOXA		11896	0	0	2	92		0	0	5		
大米凉皮		11897	33	37	140	3294	8	35	2	5		71
梵嘉那瑜伽理疗养生会馆		11901	159	162	727	11408	50	35	20	5		76
满口香		11903	3	5	29	101		30	1	5		
锡盟电烤羊肉串小店		11904	116	125	684	2670		35	6	5		73
格拉苏蒂表		11909	4	5	17	487		35	1	5		70
六必居		11915	73	66	272	17849	28	30	5	5		68
锟其形象公社		11916	0	1	1	10		35	0	5		
GTS		11919	0	1	3	426		15	0	5		69
国际米兰专卖店		11923	7	7	29	2944		35	1	5		70
茶客集		11925	349	267	1453	14166	18	40	22	5		82
VOGUE LIFE HOUSE		11926	4	6	24	255		30	2	5		
LENLI		11928	2	5	8	106		30	0	5		68
天缘品牌折扣店		11929	1	1	5	63		30	1	5		69
悦甲工坊		11930	14	4	54	1196	109	30	1	5		67
罗蒂小子		11933	159	146	698	8519	9	40	25	5		83
雪娇美容脱毛机构		11934	1	2	5	275		30	0	5		66
环球美食休闲餐厅		11936	11	8	49	549		30	1	5		
面专家		11937	24	27	105	1721	18	30	4	5		66
真利时表		11938	2	3	8	363		33	0	5		69
G-STAR		11940	4	3	14	37		35	0	5		73
嘉禾舞社		11941	54	60	182	1128		30	6	5		65
HAIR PASSION		11943	8	8	46	4957	1196	35	1	5		72
赛特瑜伽		11944	10	7	31	338		35	1	5		
中职网校		11946	0	0	0	5		0		5		
芭法娜珠宝		11948	1	1	5	491		35	1	5		70
盛格恒男士礼服		11949	5	3	34	892	5433	45	0	5		88
法.法		11951	1	4	7	442		32	0	5		69
天和茶舍		11953	9	8	38	352		30	0	5		
莱时尚商贸中心		11954	1	0	3	401		30	0	5		69
迪默珠宝		11958	0	0	1	159		0	0	5		
九毛九山西面馆		11959	522	520	2133	40470	46	40	58	5		79
F.P.JOURNE		11960	1	0	4	285		35	0	5		71
美多有机生活馆		11963	3	2	9	609		0	0	5		
兰贵子培训学校		11964	0	0	0	9		0	0	5		
兰果斋		11965	6	3	22	1747	22	35	0	5		72
乔思国际美容美发连锁		11968	30	32	128	3161	97	30	5	5		68
红漱玩具		11973	0	0	2	49		35	0	5		71
尚维特		11974	1	1	4	193		35	0	5		
逃立方密室逃脱		11976	126	108	519	16419	51	40	15	5		79
艺展堂		11978	2	1	3	29		30	0	5		
幽兰女社		11980	10	5	33	1843		35	2	5		70
波佐见		11981	2	0	5	162		30	0	5		68
乐优食族麻辣香锅		11984	5	4	19	345		35	0	5		70
NBA嘉茂		11986	9	6	38	530		35	0	5		70
绮丽生活馆		11988	1	0	8	191		35	0	5		71
莱利乐园		11989	17	22	84	1840	50	35	3	5		74
绿苔咖啡		11990	5	4	17	208		35	2	5		69
辣椒王桂林米粉		11992	32	24	127	1794	14	35	1	5		73
馨叶阁私房菜		11993	9	6	21	1877	58	30	2	5		67
沃尔玛购物广场		11997	128	123	526	19775	131	37	23	5		77
佳亿玩具		11998	2	0	7	77		30	0	5		69
美人鱼国际美颜纤体会馆		11999	9	14	67	1672	96	35	1	5		76
爱致尚婚礼策划		12000	16	24	82	40370	20275	45	8	5		86
卓乐艺术培训		12005	5	2	9	158	2293	32	0	5		71
HENRY CATS&FRIENDS		12007	6	5	20	396		30	0	5		
摩卡高端婚礼定制		12008	674	536	1995	69798	106667	50	84	5		91
WRC男装		12012	0	0	2	456		35	0	5		69
零食天地		12016	6	4	19	424		30	2	5		69
GIUSEPPE ZANOTTI		12018	54	46	226	10477	6150	35	18	5		71
IDF		12021	1	0	1	102		0	0	5		
荣炙速味居黄焖鸡米饭		12023	21	25	102	621		30	1	5		
马妈妈		12025	27	34	150	348	18	30	2	5		67
HIGHTEA		12027	4	11	36	167		35	0	5		
水晶阁纤体		12030	44	32	154	14744	3670	38	10	5		76
GREYHOUND CAFÉ		12034	3270	2870	13972	151530	178	50	271	5		90
爱柔仕		12035	0	0	3	81		0	0	5		
亨通达通讯广场		12036	2	2	8	206		30	0	5		
桶桶香		12037	2	1	5	59		30	0	5		
电子大楼停车场		12038	0	0	0	1		0	0	5		
INITIAL		12041	55	42	193	2813		35	6	5		75
COMBI		12042	3	4	28	229		35	1	5		
NC MILLS		12043	4	6	20	1069		33	1	5		70
PHILIPS		12044	0	0	2	48		0	0	5		
鲜果缤纷		12045	5	5	22	214		30	0	5		
菁俏佳人纤体馆		12048	0	0	4	282		30	0	5		69
卡宾		12053	4	4	27	665		33	1	5		71
酒仙桥久隆百货停车场		12054	2	5	10	221		35	0	5		71
汇悦珠宝		12056	1	1	2	6		30	0	5		
艾动瑜伽馆		12060	6	9	25	121		0	2	5		
鑫渝都摊摊面		12063	200	201	884	14072	20	38	9	5		74
五谷缘秦镇米皮		12066	15	9	67	1329		35	0	5		70
和美美睫		12067	9	10	61	344		35	0	5		75
韩衣控		12068	30	33	157	799		35	10	5		71
车美立高级汽车美护		12069	7	0	17	432		35	0	5		70
南洋小厨		12072	22	19	82	1656		35	1	5		70
喜多板栗饼		12073	34	32	147	672		30	4	5		69
仁泰门诊部		12075	1	4	7	117		0	1	5		
FANSHI		12076	0	0	0	35		30	0	5		69
九兴钻石		12081	6	4	23	2050	9372	40	2	5		80
皇家鸡排		12082	42	36	195	668		35	3	5		73
优视一品		12083	14	14	55	1136		30	2	5		64
山西面坊		12087	11	7	65	1043		30	0	5		68
平安银行 龙德广场		12088	12	13	37	168		0	3	5		
绿洲SPA俱乐部		12089	22	26	95	1231		40	3	5		77
畅福轩		12090	17	11	53	637		30	2	5		69
EUHO优禾生活		12091	12	7	47	467	162	33	1	5		73
私家小厨		12092	148	142	543	21187	49	30	39	5		67
KOOMEE		12093	10	6	26	1046		30	5	5		68
JPLW		12095	19	19	55	205		30	10	5		
三佰瑞冻酸奶店		12097	332	304	1330	41454	20	40	35	5		81
BLANC DE CHINE		12101	4	3	23	559		30	0	5		69
西半壁店村医务室		12103	0	0	0	27		0	0	5		
MILKOPEDIA		12104	99	78	380	2134	35	35	6	5		73
星美国际影城		12105	2458	2333	10120	144963	42	45	78	5		87
AGNES B		12106	27	29	116	4065	1858	35	7	5		73
MAUD FRIZON		12108	14	12	60	2066		35	4	5		72
O.P.I美甲		12109	15	13	63	1124		30	3	5		66
芃石微景观		12110	21	13	74	279		35	0	5		76
奥寇		12114	23	18	85	1772		34	6	5		70
龙德紫金商场		12116	11	3	30	143		30	1	5		67
有鱼烤鱼		12117	32	35	136	18073	49	40	5	5		78
东方豪庭		12119	22	32	92	1236		35	0	5		80
小饰品店		12122	2	1	6	115		30	0	5		
MISS PEARL		12124	3	4	24	553		30	0	5		66
知育宝宝屋		12125	0	0	1	93		0	0	5		
ZELINIA		12126	2	4	12	326		15	2	5		
SALIMBENI		12127	1	1	5	883		35	0	5		71
NINORIVA		12132	0	0	2	215		18	0	5		
花颜喜铺		12134	14	10	57	1202		40	3	5		80
磁器小馆儿		12135	2762	3109	10769	150696	60	40	324	5		83
MALINA		12139	2	1	9	646		18	1	5		71
CAV		12140	2	2	6	71		18	0	5		
台湾伊人站台美发连锁		12143	2	2	7	298		30	1	5		68
新一城停车场		12148	6	2	19	219		35	0	5		71
私享空间		12151	4	2	9	1064		30	0	5		64
海友客栈		12152	4	7	21	137		30	0	5		
BED  ROOM		12153	2	5	12	134		35	1	5		
ODBO		12154	3	4	15	336		33	1	5		69
中安国旅		12156	0	0	0	23		0	0	5		
汉克梵尼		12159	5	2	21	623		30	0	5		
DOSAIL		12165	8	10	58	1188		35	6	5		69
晨妆美容美发		12168	3	0	6	9		35	0	5		
金库KTV自助餐		12172	343	347	1376	85794	53	40	31	5		81
芮雅		12175	0	1	2	187		35	0	5		70
琴玛		12178	4	5	20	936		32	2	5		69
城市第8区		12179	1	1	8	191		35	0	5		71
梦舒雅		12180	1	1	9	191		30	0	5		
古艺美都		12182	2	8	13	4667	744	30	0	5		61
丑仁多怪		12183	9	5	30	459		35	0	5		69
阿那汗马来西亚餐厅		12184	78	72	374	7199	27	35	11	5		71
LAPARGAY		12185	0	0	0	26		15	0	5		
爱代驾		12190	32	17	114	1534		30	5	5		66
嘉人		12195	0	1	1	23		35	0	5		
南来顺小吃		12196	119	120	549	18990	27	35	3	5		73
北京国贸大酒店国贸79西餐厅		12198	2650	2105	9113	219950	845	45	345	5		86
家全七福酒家		12200	333	249	1209	30826	614	45	53	5		86
博武艺深功夫会馆		12208	3	7	22	358		35	1	5		70
利朗		12209	2	1	6	156		30	0	5		
云·酷		12210	3006	2646	13014	404093	206	40	412	5		83
ALDO(东方新天地)		12213	10	17	54	497		30	1	5		68
北京千禧大酒店瑶池中餐厅		12215	605	662	2164	33733	196	50	89	5		91
MICHAA		12216	24	12	75	1751		35	7	5		70
SCOFILED		12217	3	4	11	110		35	0	5		69
中信书店		12218	98	86	321	2529		35	12	5		70
千禧大酒店甜品屋		12219	19	22	71	2536		35	3	5		71
瑜伽时间舒展运动馆		12222	12	10	40	229		35	0	5		
千禧大酒店哈瓦那时尚酒吧		12224	84	36	252	6772	79	35	1	5		73
北京千禧大酒店CBD西餐厅		12225	938	889	3724	76254	159	40	117	5		80
GORNIA		12226	2	2	8	4142		33	0	5		70
芭迪纤体国际美容SPA会所		12230	57	408	479	1803		32	50	5		69
台湾美食涮涮锅		12231	12	15	61	1138	27	30	1	5		69
路易至尊		12235	1	0	1	334		0	0	5		
千禧大酒店大堂吧		12237	27	24	112	2673		35	4	5		73
渝香人家		12241	23	30	88	955		30	5	5		66
甜蜜小镇（五棵松卓展店）		12244	242	210	895	1859		35	9	5		72
IPTCHEESE奶酪鲜果		12247	13	12	45	300		35	1	5		70
多美		12249	4	4	8	100		35	0	5		
古骑 博格		12253	1	2	3	241		30	1	5		
顶艺法语培训		12255	6	6	33	919	1417	35	1	5		73
安美口腔		12257	103	113	514	18803	135	35	9	5		76
兰卡LK美发美甲		12258	3	4	10	678		30	1	5		69
格桑宝藏		12262	0	0	0	9		0	0	5		
阔时		12264	6	2	16	353		30	0	5		
我爱我鞋		12268	2	2	10	260		30	0	5		69
品尚造型		12271	0	0	5	204		0	0	5		
世纪新娘时尚婚纱礼服		12273	13	8	32	1699	3188	40	2	5		80
百盛超市煎饼		12275	55	60	262	4269	5	35	4	5		72
BELLI SSIMA		12276	1	0	1	168		0	0	5		
坤奈诗美甲会所		12279	1	2	4	29		30	0	5		
晋老西		12280	21	15	82	765		35	1	5		71
喜鹊音乐传媒		12281	3	1	6	228		30	0	5		68
永远爱自助烤肉		12284	988	896	4038	55881	58	35	105	5		77
燕喜私房燕窝		12288	16	15	70	849		30	0	5		
茶艺乐园		12290	1	1	12	179		35	1	5		69
威尔丹顿		12292	0	0	0	206		0	0	5		
皇家茗品		12293	0	0	0	123		35	0	5		69
KOOKAI		12296	6	12	30	1651		35	1	5		70
KIKI日式美甲		12297	21	20	92	472		35	1	5		73
蒙特利尔银行		12300	1	1	7	63		30	0	5		
名苑酒店		12301	18	20	65	872		30	3	5		70
英皇珠宝		12302	2	1	8	513		30	0	5		69
面为仙陇味臊子面		12304	16	21	81	2934	20	30	3	5		67
武士铁板烧		12305	859	848	3596	104233	112	45	71	5		88
康维他		12308	5	9	30	867		35	5	5		70
LANDER		12309	2	1	5	258		35	0	5		70
REVION		12311	0	2	2	217		30	0	5		
ORGANIC EARTH		12313	10	8	34	1178	187	35	1	5		72
大名快印		12315	4	2	9	85		0	1	5		
品质生活		12317	4	2	6	38		30	1	5		
萨里奥托奥里托那		12319	0	0	2	221		0	0	5		
百桂人参		12321	2	0	5	145		35	0	5		70
FROZEN YOGURT		12322	49	43	183	2655		35	2	5		74
BROMPTON JUNCTION		12325	14	18	76	744		35	0	5		74
亚惠美食		12326	20	18	82	1424	22	33	1	5		71
北岸摄影		12328	18	7	40	900	1040	32	0	5		73
鑫源韩国料理特色自助烤肉		12329	4	8	31	710		0	0	5		
春雪会计培训		12330	0	4	12	145		0	0	5		
DG苹果店		12331	7	10	38	140		30	1	5		
英煌科学美容专业机构		12332	0	4	10	411		35	0	5		70
靓雪夫人		12333	0	2	5	385		20	0	5		58
LA RONDE		12334	14	12	63	522		35	2	5		71
CBD文化体育广场		12336	77	81	317	8588	59	35	31	5		70
帅康燃气灶维修		12337	0	0	1	103		0	0	5		
睦和宠物		12340	13	19	68	483		35	1	5		75
北京有机农夫市集		12342	94	95	388	5459		35	17	5		72
尊悦造型		12343	2	4	10	665	292	30	0	5		67
泰EXPRESS		12344	158	154	628	4213		30	11	5		69
大味觉节气养身食府		12349	19	17	61	228		30	3	5		68
天天向上网络技术		12351	1	1	3	88		30	0	5		
靓雪美容连锁中心		12353	2	1	5	34		35	0	5		73
成长空间体育培训中心		12356	0	0	0	2		0		5		
金芭蕉		12359	984	949	3918	147802	154	42	108	5		83
郡城菩提男士SPA馆		12360	228	174	825	14296	343	35	9	5		70
彼尔唯尊		12361	9	10	41	1201		30	4	5		69
泛美国际旅行社		12364	1	0	2	14		0	0	5		
王家沙		12367	869	839	3700	58622	85	40	93	5		78
JEEWELLYA		12369	1	2	9	455		30	0	5		
中国金币		12370	1	4	5	76		35	0	5		
逗号饼屋		12371	2	4	17	89		30	1	5		
文方屹元		12373	0	0	0	4		30		5		
普华投资		12375	0	0	0	3		0		5		
NOBLE		12380	1	1	3	12		30	0	5		
万家福过桥米线		12381	20	16	86	243		30	0	5		
秦唐人家面坊		12385	62	72	283	1417	26	30	10	5		65
戴比尔斯		12386	13	8	49	863		35	1	5		70
圣诗得户外家居		12389	6	1	19	404		30	0	5		69
AINHOA		12390	7	6	32	509		35	1	5		
诺信快印		12391	0	1	2	31		0	1	5		
WE SHOW		12392	8	10	31	312		30	2	5		
大悦钻石		12393	5	5	27	2336	11396	45	0	5		90
MOCCA		12396	2	1	8	338		35	0	5		70
SIXTYEIGHT		12399	5	3	15	101		35	1	5		70
BEST TUBE		12401	2	3	16	332		32	0	5		69
四眼小狗眼镜网		12403	2	1	8	473		35	0	5		70
京城一锅羊蝎子		12404	659	771	2659	5572	82	35	70	5		76
章飞一绝		12405	3	2	16	606		32	0	5		70
ASC精品进口红酒 时代名门店		12407	11	9	45	187		30	1	5		68
山东海阳旅游看房		12410	8	6	34	334		35	0	5		73
佳卉日式美甲		12411	14	7	33	114		30	0	5		
ESQUIRE		12414	7	8	22	382		30	0	5		68
WAYNE S COFFEE		12416	10	13	43	268		30	3	5		
亨利戴家居		12417	1	2	9	500		30	0	5		67
兰博基尼		12418	2	5	23	589		35	0	5		70
ONI韩国服饰		12423	3	7	20	116		35	2	5		71
旺顺阁经典时尚港式火锅		12426	110	507	869	2808		35	28	5		72
八旗奶酪		12427	41	37	138	1230		30	2	5		69
泰晋面馆		12428	12	4	23	190		35	0	5		74
亚美厨房		12429	5	2	12	67		30	0	5		
川酷		12430	5	7	29	89		30	0	5		
7-11		12432	40	36	168	1147	20	35	4	5		69
毛家湾		12433	440	424	1829	55362	84	40	55	5		82
